Restaurant_name,Category,Address,Province,Latitude,Longitude,Rating,Review
Jitter Bean Cafe,Coffee & Tea,"1690 Mountain Road Unit 103 Moncton, NB E1G 1A5 Canada",NB,46.118839,-64.8434403,5,We stopped in before our eye appointments for coffee. Ended up going back for lunch! Excellent food and service. Will certainly return next time we're in the area
Jitter Bean Cafe,Coffee & Tea,"1690 Mountain Road Unit 103 Moncton, NB E1G 1A5 Canada",NB,46.118839,-64.8434403,5,Definitely get the strawberry smoothie from here! The combination of flavors just hit the spot perfectly. The Beef bulgoli was incredible. I will come back some time to try more dishes!
Pink Sushi,Japanese,"720  Main Street Moncton, NB E1C 1E3 Canada",NB,46.0886899,-64.7761165,3,"Beautiful restaurant, the presentation and service was great, the decor is warm and romantic. The server was very attentive, checking on us lots of times, offering everything we needed. The sushi was good, not great but it was perfectly serviceable for a date night, portions were on the small side, but the prices were fair. The is better sushi in the city but not a nicer setting, and no better service. Will try again to find something we like a little more.  I wish we had more then 6 stars cause this restaurant is a 7/10, not a 3/5"
Pink Sushi,Japanese,"720  Main Street Moncton, NB E1C 1E3 Canada",NB,46.0886899,-64.7761165,5,"Incredible food. Beyond incredible really.
I'm told this was the first sushi place in Moncton and I see why they would still be in service this long.
The service was perfect and the staff was so friendly.
The decor was really nice and fun too. Love the indoor cherry tree!"
Pink Sushi,Japanese,"720  Main Street Moncton, NB E1C 1E3 Canada",NB,46.0886899,-64.7761165,5,"Great sushi and amazing service.
They took us in even if it was close to closing time. The waiter was attentive to our needs and the food was really good. The boat our sushi came in was very nice. I would recommend this restaurant to anyone in Moncton."
Pink Sushi,Japanese,"720  Main Street Moncton, NB E1C 1E3 Canada",NB,46.0886899,-64.7761165,5,New favourite sushi place! Everything was amazing. We shared the medium roll tray and it was too much for 2! (But perfect for leftovers.) The service was amazing and I can't wait to go back! The Pink roll is incredible!
Pink Sushi,Japanese,"720  Main Street Moncton, NB E1C 1E3 Canada",NB,46.0886899,-64.7761165,5,I'm from out of town and my husband and I come to moncton for our anniversairy every year and this is the highlight of the trip for me. I literally dream about this sushi all year. The service is really good as well. Not to mention the decor is beautiful.
Boston Pizza,Pizza,"1380 Mountain Road Moncton, NB E1C 2T8 Canada",NB,46.1088539,-64.8315362,5,"I recently had the pleasure of dining at a Boston Pizza and I must say, it was an exceptional experience. I opted for the slow roasted pork back ribs with bourbon BBQ sauce, and it was a delightful choice. The dish came with two sides - garlic mashed potatoes and Caesar salad - and a sumptuous bread slice. The garlic mashed potatoes were heavenly and melted in my mouth, while the ribs were divine, soft and delicious.

What impressed me the most was the speed at which my meal was served, and the great service that accompanied it. The staff were courteous and attentive from the moment I walked in the door to my table. The server was knowledgeable about the menu and took the time to explain each dish in detail. Additionally, the restaurant was very giving in their service, going above and beyond to ensure that my dining experience was top-notch.

The ambiance of the restaurant was also inviting and cozy, the choice of music was created the perfect atmosphere for a pleasant dining experience. The attention to detail in every aspect of the restaurant was impressive and it was evident that the staff takes pride in their work.

Overall, I highly recommend this restaurant to anyone looking for a great dining experience. From the sumptuous dishes, to the outstanding service, everything was exceptional. I am already looking forward to my next visit!"
Boston Pizza,Pizza,"1380 Mountain Road Moncton, NB E1C 2T8 Canada",NB,46.1088539,-64.8315362,5,"We went to Boston Pizza in Moncton for Valentines day and thought maybe we should make reservations.  I'm glad we did since we went around supper time and there was already a lineup. The wait was short, less than 5 mins even though we were about 10 mins late for our reservation. I had requested a window booth as I usually do, and they accommodated us, by putting us on the bar side. I assume the restaurant side is quieter, but we enjoyed the good music and the TV entertainment while we waited for our meal. The service was excellent. Our waitress Kelsey was attentive, especially for a very busy night. She was the only server I ever met who automatically brought me a fresh pop before I even ran out!  How did she know I was a pop a holic ! Lol
My Fiancée ordered the pasta dish with alfredo sauce, spinach and mini tomorrow, as we went for the pasta Tuesday specials, and I got the Hungry Carinvore dish as I am far from a vegetarian. That was ALOT of food, I am not usually full with just one dish, but this meal was loaded with meat.. Huge meatballs cut in half,  as well as other meats,in penne pasta. We were going to get their delicious chocolate dessert, which I have had before, but we decided to get the small heart shaped pizza with chicken and pinaples instead , it was delicious, and I have always loved Boston Pizzas thick hard crust, it was more than enough food so we took some home. Overall it was a great experience,  the table was clean, the food arrived fast and hot, perfectly cooked, I would highly recommend."
Boston Pizza,Pizza,"1380 Mountain Road Moncton, NB E1C 2T8 Canada",NB,46.1088539,-64.8315362,5,"Amazing! They played the hockey game for us, food was incredible, the Mediterranean pizza was probably the best pizza ive had so far, and the people working here are beyond nice!
Thank you for a great evening!"
Boston Pizza,Pizza,"1380 Mountain Road Moncton, NB E1C 2T8 Canada",NB,46.1088539,-64.8315362,1,"First time at Moncton Boston but probably the worst beer ever had, (the entire pitcher).When asked about a different brand, said we have to pay for the two glasses of those FLAT beer because we had had “few sips”which was super weird!!
Surprisingly even the staff mentioned, might be bottom of batch!
Paid the bill and left but a wonderful night ruined very well, so I wouldn’t recommend their Moncton bar altho I’ve had great experiences from their other locations."
Boston Pizza,Pizza,"1380 Mountain Road Moncton, NB E1C 2T8 Canada",NB,46.1088539,-64.8315362,5,"We came when a big group (16) on a Friday at dinner and figured we never get a seat.  But they accommodated us!  We had to wait a bit which was totally reasonable for how busy they were.
Service was great - attentive and friendly.  And food was tasty and came in reasonable time."
Deluxe Fish & Chips,Fish & Chips,"857 Mountain Road Moncton, NB E1C 2R9 Canada",NB,46.1008725,-64.8101024,4,"Had delicious lobster rolls and scallops with fries. Food was all excellent, high quality and fresh, good servings.  Very very good scallops with nice light breading. Nothing fancy, old school interior but a good spot to grab a bite and sit yourself down and enjoy"
Deluxe Fish & Chips,Fish & Chips,"857 Mountain Road Moncton, NB E1C 2R9 Canada",NB,46.1008725,-64.8101024,4,"Stopped in for a bite and thought I would try their fish and chips.
Pretty good not bad for the price. 😉 under $11.00  for a 2 piece.
Wouldn't be able to eat any more than what they have given me, was plenty.
Wasn't very busy for the time that I have arrived. (sevenish) as you can see in the photo below.
Dinning area was open, clean, spacious and friendly staff. I'm not much of a fast food kinda man but would go back again and order something different on the menu. 🤔
Would I recommend Deluxe, sure why not.
So far so good."
Deluxe Fish & Chips,Fish & Chips,"857 Mountain Road Moncton, NB E1C 2R9 Canada",NB,46.1008725,-64.8101024,4,"In my opinion this places is always clean.

The food smells good when you walk in the door. It's fresh anytime I order and it taste great. As for the staff they are polite and quick to serve."
Deluxe Fish & Chips,Fish & Chips,"857 Mountain Road Moncton, NB E1C 2R9 Canada",NB,46.1008725,-64.8101024,3,It was average food for a high price. My meal was good and my husband enjoyed his but feel for the price I could make better at home. Will skip this place in our options next time.
Deluxe Fish & Chips,Fish & Chips,"857 Mountain Road Moncton, NB E1C 2R9 Canada",NB,46.1008725,-64.8101024,1,"Slow service, bad food, and overpriced. My burger was almost as thin as a sheet of paper. Oh well, won't be back again."
Bravo Pizza,Pizza,"567 Coverdale Road Riverview, NB E1B 3K7 Canada",NB,46.0632826,-64.809984,5,"Always  my favourite pizza place!
Great garlic fingers too!
Love the Greek salad as well.
Excellent service 🥰"
Bravo Pizza,Pizza,"567 Coverdale Road Riverview, NB E1B 3K7 Canada",NB,46.0632826,-64.809984,4,"We got our order to go, the pizza was hot, fresh out of the oven, lot's of topping's an cheese, and were delicous, my wife and i enjoyed our meal very much😁"
Bravo Pizza,Pizza,"567 Coverdale Road Riverview, NB E1B 3K7 Canada",NB,46.0632826,-64.809984,2,The pizza was a disappointment. The crust was heavy and hard as rock. The lasagna was bland and had no meat but we didnt order the vegetarian so not sure what happened there. Pics can be deceiving!
Bravo Pizza,Pizza,"567 Coverdale Road Riverview, NB E1B 3K7 Canada",NB,46.0632826,-64.809984,5,Delicious Pizza and Garlic Cheese Finger. Very sweet staff. Mike the owner and his wife are the best. Very good place to family.
Bravo Pizza,Pizza,"567 Coverdale Road Riverview, NB E1B 3K7 Canada",NB,46.0632826,-64.809984,5,"Best pizza and lasagna in the Greater Moncton Area! Always fresh and quality ingredients, the best part is the handmade dough. The owners Mike and Helen are always welcoming and friendly. Highly recommended!"
Freshii,Salad,"200 Ivan Rand E Suite 3 Moncton, NB E1C 0V9 Canada",NB,46.0836153,-64.7898229,5,The Chicken Caesar salad here is so good I had to eat some before taking the review picture. Top notch service and amazing people!
Freshii,Salad,"200 Ivan Rand E Suite 3 Moncton, NB E1C 0V9 Canada",NB,46.0836153,-64.7898229,5,The food is awesome!! Tried a bowl and some sides today as well as a smoothie and both were fantastic and super fresh.We ordered from here and there was a mixup with the delivery from Skip.... And they brought the items out to us! So awesome.
Freshii,Salad,"200 Ivan Rand E Suite 3 Moncton, NB E1C 0V9 Canada",NB,46.0836153,-64.7898229,5,"Really lives up to it's name. Food is always fresh and delicious. Great, healthy choice. Location is a pain, since you need to find paid parking in downtown Moncton. Which is no easy task. Try the wraps!"
Freshii,Salad,"200 Ivan Rand E Suite 3 Moncton, NB E1C 0V9 Canada",NB,46.0836153,-64.7898229,3,"Food is good but the service is seriously lacking. I've been here several times this year and have mostly been happy with the food. The ingredients really are good and fresh. I know staffing has been hard but last month I waited while two staff members started to make a wrap, then throw out perfectly good ingredients and then started again. It ended up tasting okay but it was wrapped terribly and fell apart right away. It was hard to watch them struggle while I stood there waiting. I'd think that they would have received the proper training on how to finish rolling a wrap. I ate there tonight and said hi to the staff member when I walked in and he ignored me and pointed to a tablet placed on the counter. I looked and there was a man on video on the tablet and the guy in the store told me to order through him. It's difficult to hear him as the music is loud in the restaurant and I had to ask him to repeat himself multiple times. I had to order and pay through the man on the tablet while the staff member just stood there waiting. I do no get this change. It seems detached, impersonal, awkward, and unprofessional. I spoke to the owner in the spring and he said he always wants to hear constructive criticism so hopefully he is checking these reviews. I don't think I'll be coming back if this is the new standard of customer service. Why are we outsourcing an order entry system when there is a perfectly capable employee literally standing right in front of the customer? I usually leave a generous tip but was just so thrown off by this awkward interaction that I skipped tipping tonight. If I could separate my rating I'd give the food a 5 and customer service a 2."
Freshii,Salad,"200 Ivan Rand E Suite 3 Moncton, NB E1C 0V9 Canada",NB,46.0836153,-64.7898229,1,Very disappointed. I paid 11$ for a bowl which was half empty. Been to many other Freshii’s around Canada and i have never been shorted so much product.
Shangrilla,Food Stands,"120 Westmorland Street Moncton, NB E1C 1G2 Canada",NB,46.0875664,-64.7783219,4,"Amazing food.!! amazing quality, the wraps are so fresh.. full of flavour.. Just loved it"
Shangrilla,Food Stands,"120 Westmorland Street Moncton, NB E1C 1G2 Canada",NB,46.0875664,-64.7783219,5,"I wish I had pictures of all of the food we bought! Poutine, mozza sticks, chicken shawarma, fish n chips, chicken Cesar salad, chicken quesadilla. IT WAS ALL SOOOOO GOOD! And VERY generous portions! We probably spent about $110 and worth every cent. We will definitely be back again when we visit to Moncton again! Keep up the great work guys!"
Shangrilla,Food Stands,"120 Westmorland Street Moncton, NB E1C 1G2 Canada",NB,46.0875664,-64.7783219,5,"Eternally on the hunt for the best shawarma  in Moncton, today I dropped by Shangrilla food truck. I was initially struck by how friendly the service was. Today’s order was two chicken shawarmas. The price was $24, but these were two very jam packed wraps. My daughter and I sampled together and both concurred it is the best shawarma yet, in Moncton."
Shangrilla,Food Stands,"120 Westmorland Street Moncton, NB E1C 1G2 Canada",NB,46.0875664,-64.7783219,1,"Chicken burger gave me food poisoning at Cavendish festival. I understand it was busy, but cutting corners is just unacceptable. Even so, the whole thing was sloppy and disgusting, and hardly any chicken either. Avoid at all costs."
Shangrilla,Food Stands,"120 Westmorland Street Moncton, NB E1C 1G2 Canada",NB,46.0875664,-64.7783219,5,Everyone should eat here!!!! Fast friendly service... I ordered the falafel wrap:... it was unreal!!! Best thing I have ever eaten in my life.... I cannot stop thinking about it!!! Cannot wait to order it again!!! ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️
Greco Pizza,Pizza,"448 Elmwood Drive Moncton, NB E1A 2X3 Canada",NB,46.1173594,-64.7726353,1,"Review is only on pizza. Poor. Dough is undercooked and slices are soggy instead of crispy. Crusts are bready. Being from ny, a large pie is 18"", but here it's 15"". Cheese was browned on top which I didn't care for. I got the donair pie, which seemed cheap on meat. Onions are not caramelized. Raw diced tomatoes were tossed in the middle of the pie after it was cooked. Maybe it's bc I'm from ny and used to great pizza, but I've had dollar slices that were better than this."
Greco Pizza,Pizza,"448 Elmwood Drive Moncton, NB E1A 2X3 Canada",NB,46.1173594,-64.7726353,1,The level of incompetence from these workers is absolutely mind blowing. They cannot follow the most simple of instructions. Greco pizza is good in my opinion but nothing is worth the headache associated with ordering from there.
Greco Pizza,Pizza,"448 Elmwood Drive Moncton, NB E1A 2X3 Canada",NB,46.1173594,-64.7726353,5,Elmwood Greco is such a great spit.  The staff is so friendly and efficient - the food is always fresh - the delivery service is always quick and any delivery order has always been done correctly.  Would recommend them
Greco Pizza,Pizza,"448 Elmwood Drive Moncton, NB E1A 2X3 Canada",NB,46.1173594,-64.7726353,3,May  16th at 2pm I oderd the in house deal forb2 donaire and d sm garlic fingers argued with me telling me it did not exist trying to explain to him that I ordered last week he then yelled at me and hung up on me really so I ordered it online   9 call back make sure that you would have is placed into who knows of the deals did exist you again call me a a liar now twice I I don't know if he is this is that you consider good customer service and said his manager is so great
Greco Pizza,Pizza,"448 Elmwood Drive Moncton, NB E1A 2X3 Canada",NB,46.1173594,-64.7726353,4,They have a great offer going on for $ 8.99 for a 12 inch pizza...
Greco Pizza,Pizza,"120 Killam Dr Moncton, NB E1C 3R7 Canada",NB,46.0978844,-64.8169249,5,"Best pizza I've ever had! I've been here twice now, both a great experience, once at the clean dine-in and a second with fast delivery. Great customer service.

The pizza is amazing. Soft chewy crust, sweet sauce, fresh toppings and high quality cheese. I highly recommend the mozzarella stuffed crust."
Greco Pizza,Pizza,"120 Killam Dr Moncton, NB E1C 3R7 Canada",NB,46.0978844,-64.8169249,3,"Pretty standard greco visit. While waiting I did happen  to see that the ceiling and signs hanging would benefit from a dusting.
Regardless, donairs and garlic fingers are always delicious.
Service was friendly, to the point, and fast."
Greco Pizza,Pizza,"120 Killam Dr Moncton, NB E1C 3R7 Canada",NB,46.0978844,-64.8169249,1,"i use to love greco but check out the amount of cheese on my last pizza i ordered, it was basically a box of dry dough i would of returned it if i didn't live so far away and got my money back! hardly acceptable! very disappointing, never again."
Greco Pizza,Pizza,"120 Killam Dr Moncton, NB E1C 3R7 Canada",NB,46.0978844,-64.8169249,1,Tried charging my mother $40 for one pizza... when we ordered garlic fingers as well. Girl on the phone had attitude and tried not giving me the garlic fingers we were charged.
Greco Pizza,Pizza,"120 Killam Dr Moncton, NB E1C 3R7 Canada",NB,46.0978844,-64.8169249,1,First of all change your timing on google maps from 2:00 to 1:40 becoz they never gonna pick call or they close door by 1:40 awsmmm
Greco Pizza,Pizza,"311 Acadie Avenue Dieppe, NB E1A 1G8 Canada",NB,46.0940134,-64.7474955,3,"Large donair was huge but sauce was waaaay too sweet. meat tasted good. Diet Pepsi tasted awful, it was past best before date. No idea why some restaurants do not check these things."
Greco Pizza,Pizza,"311 Acadie Avenue Dieppe, NB E1A 1G8 Canada",NB,46.0940134,-64.7474955,1,"Order was completely wrong and both items were burned. Last visit was the same. Returned the items for a refund. Won't be returning to this location.
Service was great tho!"
Greco Pizza,Pizza,"311 Acadie Avenue Dieppe, NB E1A 1G8 Canada",NB,46.0940134,-64.7474955,1,"We used a gift cert that we received from head office due to a disgusting meal we had a few months ago
The man on the phone was so rude and said he couldn’t remember the order we were entitled to receive.!
Anyway.  The food was just as bad as the first order we complained about.  Soggy, lack of toppings and just greasy cheese.  We tossed it.  Save your money and go to better pizza places in Dieppe/Moncton.  Believe it or not.  These were small pizzas thin crust.  Haha.  Why would I need two (garlic breads) thinking that is what they were.   The toppings are soooo small and lacking, its just beyond a joke."
Greco Pizza,Pizza,"311 Acadie Avenue Dieppe, NB E1A 1G8 Canada",NB,46.0940134,-64.7474955,5,"Best pizza my boy friend and I ever ate.. stuffed crust (mozzarella) and 3 cheese crust dust flavouring! So warm, cheesy, fresh, and soft."
Greco Pizza,Pizza,"311 Acadie Avenue Dieppe, NB E1A 1G8 Canada",NB,46.0940134,-64.7474955,1,Pizza should not take over an hour. If you are busy please take the restaurant off door dash. Also have had them hang up on my boyfriend before when he asked them to clarify the price of his pizza.
Cedars 2 for 1 Pizza,Pizza,"405 St George Street Moncton, NB E1C 1X5 Canada",NB,46.0898556,-64.7904996,1,"I used to go here knowing it was very below average pizza, being beat by even frozen pizza, but hey it was the cheapest around and fast. now, they jacked the prices up, so its no longer the cheapest place around. guess I no longer have a reason to go there. thanks for making the decision for me Cedars. Also, don't order their donairs and expect an actual donair. it's very cheap and bland meat on a pizza crust that they cook, its way too thick and not even a donair? gross."
Cedars 2 for 1 Pizza,Pizza,"405 St George Street Moncton, NB E1C 1X5 Canada",NB,46.0898556,-64.7904996,5,"Great pizza and Donair. Their garlic bread is the best. Their service and delivery time is good too.
I only wish they were in a better location."
Cedars 2 for 1 Pizza,Pizza,"405 St George Street Moncton, NB E1C 1X5 Canada",NB,46.0898556,-64.7904996,1,"Very disappointed in my pizza tonite, called store back to tell them  they just said oh we’re sorry n didn’t even try to compensate me for my food, it was always my go to pizza place for yrs not anymore very disappointed! Lost a good customer!"
Cedars 2 for 1 Pizza,Pizza,"405 St George Street Moncton, NB E1C 1X5 Canada",NB,46.0898556,-64.7904996,4,This place is a rocking place to get pizza and their Donair's make me go to be honest. Great price for what you get ! Not a place to really chill and eat but order and pickup highly recommend.
Cedars 2 for 1 Pizza,Pizza,"405 St George Street Moncton, NB E1C 1X5 Canada",NB,46.0898556,-64.7904996,5,"One of the best pizza places I have ever visited, hands down. I remember that I used to go here any and every time I wanted pizza when I lived in Moncton. If you haven't eaten here, you're missing out"
Asian Garden Indian Restaurant,Indian,"25 Killam Drive Moncton, NB E1C 3R1 Canada",NB,46.1003114,-64.8126722,1,"I travelled halfway across Canada to eat this trash...
As I was strolling through town, I looked upon this restaurant to find some classic Indian food. However, I can inform you that this is not an Asian garden but an overly priced piece of trash.
Even my grandma said it’s trash.
After my first bite, I immediately dumped my whole meal down my sink.
Unfortunately, the sink clogged.
I rate this place a -2/10.
UPDATE: My plumber charged me extra to fix the sink😲"
Asian Garden Indian Restaurant,Indian,"25 Killam Drive Moncton, NB E1C 3R1 Canada",NB,46.1003114,-64.8126722,1,"Worst indian food ever in Canada. Service was pathetic. The server did not even know half the things on the menu. Waited for an hour for our order even when we(a group of 5 people) were the only one's in the restaurant. Most of what we ordered did not even go through and the server was not even bothered to inform us about it as she assumed that we would like to cancel our order. Lol. We were overcharged. If we hadnt bothered to take a look at our bill we would blindly pay what was told to us. The owner of the restaurant acted as if she does not care and tells us that the food in Moncton is suppose to be this way. Haha. Really??  The Madras curry tasted like it only had boiled chicken and tomatoe puree. No curry leaves, no mustard seeds nothing. Please do not go to this restaurant unless you have an entire day to waste or if you really want to try some tasteless and horrible indian food."
Asian Garden Indian Restaurant,Indian,"25 Killam Drive Moncton, NB E1C 3R1 Canada",NB,46.1003114,-64.8126722,1,"So me and my family visiting NB from AB and wife craved some Indian food and this was the only place open at the time. For starters I couldn’t find this place, my GPS told its in isolated barn looking building without any signage, secondly food is way over priced and taste nothing like its suppose to. Dal Makhani have wrong lentils used, how stupid you have to be to use wrong main ingredient and don’t tell your customer, Chicken Tikka Masala was sweeter than candy, absolute shame who ever cooked this that the owners are letting this person burn this place down. Finally the naan bread, wife asked for butter naan, naans were hard as popadum and no butter, if you don’t do butter naan tell your customers, don’t just keep taking orders like a trainee. The only thing positive was the food was still piping hot when we opened it up after bringing to the hotel room.
Friendly warning: save your money don’t eat here, eat a left over McDonald and you’d be less disappointed"
Asian Garden Indian Restaurant,Indian,"25 Killam Drive Moncton, NB E1C 3R1 Canada",NB,46.1003114,-64.8126722,1,"I would say this is the perfect place to waste your time and money. Highly recommended if you love tomato based curries. My 18 year brother can cook better than what I had here last night. So called madras curry which had no curry leaves no mustard seeds and coconut milk. That curry should be named as tomato chicken and not the madras chicken.
Owner of the restaurant is money oriented and not the customer oriented thats for sure.
Thanks a lot for ruining our day. Cheers !!"
Asian Garden Indian Restaurant,Indian,"25 Killam Drive Moncton, NB E1C 3R1 Canada",NB,46.1003114,-64.8126722,1,"Absolutely worst customer service and horrible food. I guess they do not have enough workers to give the customer service as expected. Just one lady who was handling the take away and the serving. And made us wait for an hour for just the starters. And then the main course(OMG) absolutely a nightmare. The curries were all cooked in the same tomato curry and were soury but no taste at all. Then we asked for a starter and we were served a curry instead. Like come on guys!!!! And then what we ordered was noteven served to us properly. At the end when went to pay the bill, we were given the total more than what we were supposed to. The other worst thing that they do not have a POS , they just write down all the items on paper and give you. When all these things were explained to the lady owner there, she was not apologetic at all and was showing attitude to us. And was like this is how it is supposed to be. No way guys I do not think Moncton people are supposed to be served with all curries made in same tomato purie..so in the end guys please go there only if you want to waste a whole lot of your time for tasteless food and horrible customer service..."
Pizza Delight,Pizza,"188 Mountain Road Moncton, NB E1C 2L4 Canada",NB,46.0946401,-64.7833985,2,"This has been my regular place for a donair but the last two visits have been not so memorable. When I first started eating here, the donair was great (see in picture) but the last visits the donair had very little donair meat (mostly crust). Unfortunately i didn't get a photo. I'll give it a try again before I make a final decision. Everyone has bad days...maybe that was one, or two for them."
Pizza Delight,Pizza,"188 Mountain Road Moncton, NB E1C 2L4 Canada",NB,46.0946401,-64.7833985,5,"I went here for my birthday today, they gave me a meal off the lunch menu for free!! I ordered the 9"" Pizza and nacho it was hot fresh and delicious and did I mention free? My girlfriend bought the Super Donair and she absolutely loved it"
Pizza Delight,Pizza,"188 Mountain Road Moncton, NB E1C 2L4 Canada",NB,46.0946401,-64.7833985,1,"$21 for seafood pasta with ""lobster"".  Not fresh, no lobster, smelled terrible, was cold,  obvious that the shrimp was from a can.
Husband ordered spaghetti and meatballs, was given lasagna and then told that's how they make spaghetti.... it was watey and bland.  Neither of us wanted to eat another bite.
The waitress was kind, offered us something else, however, with 2 awful meals already, we didn't want to chance trying a third and forth meal and wasting their time.  We left and ate elsewhere.
I bet the pizza is alright, but I would never go here again, and I don't ever wrote reviews, or complain much, I'm not a picky eater... this was just an awful experience.. I would do not recommend."
Pizza Delight,Pizza,"188 Mountain Road Moncton, NB E1C 2L4 Canada",NB,46.0946401,-64.7833985,5,Their logo may have changed but the pizza is just like I remember it. Donair bites were an intriguing local touch...
Pizza Delight,Pizza,"188 Mountain Road Moncton, NB E1C 2L4 Canada",NB,46.0946401,-64.7833985,1,"so this one merits a bit of a story: after the mid-day waitress leaves to the casual aloofness of the other's inattentive knowledge of anything on the menu, and my own inattention to the extra 60 cents upon paying la facture, the manager of the day and I were embroiled in a classic duel of western proportions, me slinging my five, her slinging the change. To which I nervously blurted ""ok, I set the terms - you put the change on the table at the same time I put the dollar bill"" clearly unpleased with this negotiation tactic, she attempted a swipe at my handed five, but on that day my senses were as sharp as my grip and so my next counter was: ""I'm gonna count to 5 and place the dollar bill on the table, I suggested you do the same with your $4.70"" After a couple tumultuous hesitations, we arrived at an acceptable exchange of loots. Thou the manager of the day was clearly still unsatisfied and asserted that my mother and I were not to return to their store. I wasn't sure whether any of this was in seriousness as her authority wasn't the kind of thing I was accustomed to during the Pizza Delight lunch specials. The garlic fingers were very good so I'm going to give them a benefit of doubt and mark this down as a five star experience."
Swiss Chalet Rotisserie & Grill,Comfort Food,"80 Champlain St Dieppe, NB E1A 1N3 Canada",NB,46.0941098,-64.754444,5,"Ah it was so good! Those french fries where the best ones I've had, plenty of food in my plate. Service was great as well, can't wait to go back :)"
Swiss Chalet Rotisserie & Grill,Comfort Food,"80 Champlain St Dieppe, NB E1A 1N3 Canada",NB,46.0941098,-64.754444,5,We went here for a lunch on Friday. We were served quickly and also checked on often while we had our meals. I think the name of our lady was Debbie. She was amazing!
Swiss Chalet Rotisserie & Grill,Comfort Food,"80 Champlain St Dieppe, NB E1A 1N3 Canada",NB,46.0941098,-64.754444,5,"Tamara, our server was wonderful. She was very knowledgeable with the menu and clearly explained the items which are gluten free and made it easy for us to order. Our food arrived within a few minutes after ordering and was very tasty,
We'll definitely ask for her next time we go for a meal."
Swiss Chalet Rotisserie & Grill,Comfort Food,"80 Champlain St Dieppe, NB E1A 1N3 Canada",NB,46.0941098,-64.754444,5,"Had Sunday dinner, and the food was good.  Bilingual friendly server and great atmosphere."
Swiss Chalet Rotisserie & Grill,Comfort Food,"80 Champlain St Dieppe, NB E1A 1N3 Canada",NB,46.0941098,-64.754444,5,"This is, by far, the best Swiss Chalet, I’ve experienced in such a long time. The staff is super friendly, efficient and focussed on looking after their guests. The food is perfectly presented with lovely dishes, abs they still provide ginger bowls!!! I love this. The interior is stylish, well taken care of, clean, and has a great ambiance with the music and lighting. This really is a role model for all other Swiss Chalet restaurants to aspire to."
Pizza Delight,Pizza,"331 Elmwood Dr Moncton, NB E1A 7Y1 Canada",NB,46.1149034,-64.7725793,4,"The first time we went there it was a pleasant experience. We got half-cheese-half-pepperoni pizza with a garlic pizza. Our waitress was very nice, and our food did not take long. Our waitress even noticed we had a small table so she put our Dodd on another one. The second time we didn’t even get food because of the online orders, that’s why there’s one star deducted."
Pizza Delight,Pizza,"331 Elmwood Dr Moncton, NB E1A 7Y1 Canada",NB,46.1149034,-64.7725793,4,"I was disappointed with my meal.  I ordered a seafood ponzerati. There was pretty much no seafood in it, and it was not like it was before. We ordered dessert, well pieces got smaller but the price was higher.  This place will not be my first choice again when planning to go out to eat."
Pizza Delight,Pizza,"331 Elmwood Dr Moncton, NB E1A 7Y1 Canada",NB,46.1149034,-64.7725793,5,We went for an 80th birthday celebration.   The birthday girl had lots of fun.  Staff were amazing.   The food was great.   I had the donair which is one of my favourite meals here.  In fact I love their donors!
Pizza Delight,Pizza,"331 Elmwood Dr Moncton, NB E1A 7Y1 Canada",NB,46.1149034,-64.7725793,1,"The waitress was very nice and friendly and we received our food fast but we were the only ones there.   I was very disappointed of how dirty it was, the windows were actually gross!   The boot we sat in was old and the seat was ripped!    It needs a big clean up and a face lift!!"
Pizza Delight,Pizza,"331 Elmwood Dr Moncton, NB E1A 7Y1 Canada",NB,46.1149034,-64.7725793,1,Had lunch with my 3 grandchildren and daughter we order a large pizza and the pizza was NOT cooked. Told the waiter and he take it back and recook it when he bought it back it was burnt . Like he don’t said a thing  I was so disappointed we left . I don’t think we will go back
A&W,Burgers,"26 Filles de Jesus Avenue Moncton, NB E1A 3P5 Canada",NB,46.1218141,-64.7704582,5,"We stopped at that A&W for breakfast a few weeks ago because we we in a rush, and it was close to where we were going. Most Sundays, we have breakfast at a different location. We were amazed by the positive atmosphere! Everyone working there had a beautiful smile and acknowledged us when we came in and left. We decided to try it again this Sunday.  Same great atmosphere.  It is worth the few extra kilometers to get to that one and start your day feeling great. Thank you! You are all really special! 🙂"
A&W,Burgers,"26 Filles de Jesus Avenue Moncton, NB E1A 3P5 Canada",NB,46.1218141,-64.7704582,5,"I'm excited to share my incredible experience with this A&W Restaurant and can guarantee that everyone will have the same amazing experience that I did.

First, let me start with the food – it is absolutely delectable! The burgers, fries and onion rings are cooked to perfection and are mouth-watering, delicious and satisfying. Every bite is full of flavour, to say the least, i was impressed by the quality of the food

In addition to the food, the service is extraordinary. The staff members are friendly, prompt and accommodating, and they consistently go above and beyond to ensure that every customer feels welcomed and valued.

The best part about visiting here is the cozy and welcoming environment. The restaurant is spotlessly clean, and the decor is modern and comfortable, making it a perfect place to meet with family and friends.

Overall, my experience was nothing less than fantastic. The food, service and ambiance are all top-notch, and I highly recommend them to anyone who is looking for a great meal with exceptional service. It’s no surprise that this location has so many positive reviews because it’s simply the best. Thank you for the wonderful experience!"
