Restaurant Name,Rating,Review
Bliss,5,"Wow! A shop with all vegan / plant based things! Amazing!! Loveedd the “twix” bar!

Very impressed with their creativity to create delicious things for all the dietary restrictions yet still make them look so good and taste taste good too!

Can’t wait to try other items on their menu!

And the artwork with the b incorporated was just sooo beautiful!"
Bliss,5,"My favourite restaurant is open again!!!
They have new items and old favs. All gluten free, vegan, refined sugar free.
I got the jalapeño ""cheddar"" veggie burger, charcuterie bowl, ginger cookie and Twix bar.

All are SO good and you'd hardly know they're vegan. Love to have fresh options in TBay.

They also do pizza, variety of burgers, bowls, treats... they'll be having smoothies and bulk items, grab and go salads, meal kits etc etc.

I am in no way affiliated just a loyal customer haha."
Edo Japan -  Brentwood Village,4,"It was really fast, affordable, friendly and great service. I loved their menu. Just a lot of fantastic and easy to choose from. They had a lot of variety. From sushi to soups to cooked meals (Rice meals, noodle meals, Bento boxes) to starters etc. I was craving sushi last night so I went there to order their Easi Sushi Platter. I loved it. So delicious. I cannot wait to try their other meals. I am so sure this place will become a staple for my takeout meals."
Edo Japan -  Brentwood Village,5,"I recently visited Edo Japan to try their veggie sushi and I must say, I was thoroughly impressed. From the moment I walked in, I was greeted with a warm smile from the staff and a welcoming atmosphere. The restaurant had a modern and clean feel, which immediately made me feel comfortable."
Edo Japan -  Brentwood Village,5,"Fast and friendly service. I was greeted as if i were Norm walking into Cheers.
This is the type of fast food I should be eating. Japanese cuisine that is delicious and prepared quickly.
Wheelchair accessible parking and entrance. Prices are fair and the teriyaki sauce is some of the best I’ve ever tasted. I’m not the biggest sushi fan, but I am a massive stir fry supporter.
Kids menu and vegetarian items are also available."
Edo Japan -  Brentwood Village,5,"I get takeout from here regularly. And I it’s nothing fancy, but it’s always good.
I recommend the spring rolls, and chicken and beef rice bowl with two scoops of teriyaki sauce. Order ahead of time on their app because they’re usually quite busy."
Edo Japan -  Brentwood Village,3,"Not Bad sushi at all. Honestly a place I prefer to go to for a quick sushi pickup. Staff is Friendly and the food is great, but This is the 2nd time I have gone and my Salmon was browning. I used to go here before work every day because it was just the perfect place.

But twice in a row my (raw) fish is starting to brown is a bad sign."
Freshii (Thunder Bay),2,The service and the atmosphere was good. I got the Mediterranean bowl with chicken and a smoothie. I didn't like the taste of the Mediterranean bowl or the smoothie. The smoothie tasted more like honey than the fruits that were supposed to make up the smoothie. The chicken in my Mediterranean bowl tasted like it wasnt properly warmed. Also my sauce for the bowl was all down below my veggies. Honestly I didn't understand it.
Freshii (Thunder Bay),5,"Buddha bowl with steak is very good.
Shout out to Advy for excellent service -
Very fast , helpful, and with a smile."
Freshii (Thunder Bay),5,"If you want to eat healthy, try this place!  They have many different varieties of healthy salad bowls.  You can also get them as wraps and add protein to all of the bowls.  A group of five of us ordered 5 different bowls and found them all to be delicious.  The young ladies preparing the food were very friendly.  Although they offer delivery, I found it easy and convenient to pick up the food."
Freshii (Thunder Bay),1,Always liked Freshii as a franchise but I had a bad experience once at this location. The girl making my bowl had long claw nails poking through each finger of her gloves. When it came time to scoop avocado into my bowl she used her bare fake long nail as the spoon to do it 🤮🤮🤮 not hygienic at all. So disgusting. Never went back after that.
Freshii (Thunder Bay),5,"Staff was amazing and the food was super fresh! Love how you can get boxes of fresh food delivered to the house too, very helpful when in a pinch. Highly recommend the metaboost salad/ wrap."
BarBurrito (Thunder Bay),1,"Year ago tried delivery from this location, food arrived ice cold! Tried it again today for take out, figured give it a second chance! What a waste of my time staff don't even listen. Asked for a spicy chicken bowl double meat! Counter staff asks whole wheat or white ?? I'm like I am ordering a BOWL!!! So she put on the rice then single meat and rest not even listened to the request! Only was billed for single but I wanted to buy double! The food was at least warm this time. But get some staff that actually listen before you lose more client's. I figured give a second chance, there won't be a third!!"
BarBurrito (Thunder Bay),5,"I recently had the opportunity to dine at a local establishment and was thoroughly impressed with the quality of the food and service. The portions were generous, and the food itself was delicious, leaving me completely satisfied. The service was fast, ensuring that I didn't have to wait long for my meal.

One thing to note is that the portions are quite large, so those with smaller appetites may want to share a dish or save some for later. For those looking for a wide variety of options, the restaurant offers an extensive menu with a variety of dishes to choose from. Overall, I would highly recommend this establishment for their delicious food and efficient service"
BarBurrito (Thunder Bay),1,"Sadly said but Worst outside meal ever have :(
Ordered quesadilla and a wrap. Raw cheese, less toppings, not properly cooked. Asked to cook little bit more but her face expression was not good.
Bad customer service but not from all staff. Some staff was good"
BarBurrito (Thunder Bay),4,"Was really yummy! Tried it for the first time through skip the dishes. Burrito was very good, however the extra sour cream, salsa, and cheese I ordered was too little (has to use my own sour cream from home). Other than that, veggies were fresh, beans and rice were tasty. Good experience."
BarBurrito (Thunder Bay),1,"I respectfully urge you to taste your spicy chicken today. It is extremely awful in taste, super salty and has a rotten taste. I am not sure what happened, it used to much better than this. I had to throw it away, complete waste of hard earned money and meal. I am utterly disappointed. You can do better than this."
BeefCakes Burger Factory,5,"My. God. It was amazing! I tried the Mushroom Swiss Burger, and it was absolutely the best one in my life! The hot dog was the bigger size, not the smaller ones most restaurants use. The pricing is similar to fast food, so if you don't mind a tiny wait, it is absolutely worth it. The fries were tasty though not crispy enough, and weirdly the onion rings had the opposite effect, where they were too crispy to the point that it was difficult to bite into them (but when I did, it was also quite tasty). The service was awesome, they were accommodating and very nice to my daughter and I. Despite the minor complaints with the sides, I will definitely adopt this place as my burger go-to, and it did not take away from the positive experience I had! Thank you for the awesome lunch, guys!"
BeefCakes Burger Factory,5,"One of the best burgers in town, I fully recommend the Canadian one, amazing burger and the service was really great."
BeefCakes Burger Factory,5,Excellent service. Street parking. We had the plant based burgers and they were great!!
BeefCakes Burger Factory,5,"I had food for 10+ people delivered to an event that I hosted, and Beefcake’s did not disappoint! Everyone loved their food, especially their stacked burger fries!

The foods were definitely made with lots of love and detail to attention put to them. You can tell they did not rush or quickly made them as they were amazing in quality.

They were even kind enough to put each meals to the respective people at my event.

The courier was also early to deliver the foods as well, which was amazing. As well, the communication with the courier and the restaurant was very easy; the entire process from start to end flowed easily.

I highly recommend Beefcake’s; they won’t disappoint you."
BeefCakes Burger Factory,5,Awesome and friendly staff. Great food! They do not skimp on the fries!
Manchu Wok (1000 Fort William Road),2,"Very tiny portions. Even the rice. The chicken balls were gross, tiny, dry and overdone. It only gets a two because nothing beats their sweet and sour pork. But the pork still could have been cooked better."
Manchu Wok (1000 Fort William Road),4,"Located inside the Intercity shopping mall
We can do dine in but @ the mall dine in area like all other food places inside the mall.
Food is good and reasonable price when we try the combos.
Sometimes the quantity seems to be less which depends on the server helping you.
Some serves are nice and welcoming while some are really not that friendly always."
Manchu Wok (1000 Fort William Road),3,"It's fast food so it serves the purpose. Had a hankering for noodles to which I was glad to see a new batch being tossed as I arrived. Price is a bit high but then again, so is everything these days."
Manchu Wok (1000 Fort William Road),5,"Excellent customer service, food is deeeeelicious! Highly recommend!!"
Manchu Wok (1000 Fort William Road),5,Honestly I was so happy they were open in the mall after this long pandemic quarantine. It was a taste of things going back to normal and felt really nostalgic. 😊
"Pita Pit (500 Arthur St. West, Unit A)",4,"Stopped in for a pita, got a pita.  Communication issue with the cashier ended up with incorrect ingredients on the grill was corrected promptly when I pointed it out.  Food was good, service was passable and atmosphere was ok."
"Pita Pit (500 Arthur St. West, Unit A)",3,"I came in 10 min. before closing and there were two on staff duty. I know this isn't ideal, however my thought is if your hours are posted for a certain time than service will be provided until that time. I was surprised when one staff member tried to refuse serving me, saying that they stopped serving already and tried saying that it was 9pm (it wasn't). We went back and forth a little, but then the other staff member stepped in assuring me that it was okay and the small falafel pita can be made. The second employee ended up giving me good service and with a smile. The pita was good but again, I was surprised at the initial resistance to serve me."
"Pita Pit (500 Arthur St. West, Unit A)",5,"Excellent food, I had the grilled bbq steak pita and it was amazing. As far as pita pits go this one is pretty big and fancy / well decorated. Pricing is great (mine was $9.69). I'd recommend arriving before 11:30 for lunch as it can get busy. Staff were moving as quickly as possible and the restaurant has lots of them, the only bottle neck in my opinion was the customers choosing the contents of their pita (can't do much about that). Only complaint I have is some of the booth tables inside were a little messy but we just went to the tables instead. Overall I'd recommend this pita pit.
Edit: There is free wifi here too by the way!"
"Pita Pit (500 Arthur St. West, Unit A)",3,"This place is normally pretty good but this time around I preordered and not only was my order forgotten, they were kind of defensive about me asking about my order. And when they made it it was so saturated in sauce I could not eat it. Not sure if this was purposefully done because I inconvenienced them with making an order that I placed hours in advance. My partner’s pita out was fine but yeah mine was gross"
"Pita Pit (500 Arthur St. West, Unit A)",5,"I stopped in here for a quick bite to eat.  This was a good choice.  The options were good and the ability to customize your own pita was great.  The end result was very flavorful.  I found the small to be a bit small, granted I was hungry and hadn't eaten yet that day so if you are hungry, the small is probably not big enough.

The staff was friendly and helpful because I hadn't been to a Pita Pit before and wasn't quite sure of the process but they were great at helping me out."
Menchie's (Thunder Bay),4,"Frozen Yogurt place with tons of toppings to make it how you want it.
Downside was the watermelon slices were hard from sitting out for so long.

Cake batter, vanilla, and chocolate frozen yogurt were delicious!"
Menchie's (Thunder Bay),5,This is very good great milkshakes and great cheesecake also late hours
Menchie's (Thunder Bay),5,"I love Menchie's!
There sundaes are super delicious and very customizable to your liking.
The staff is superb, they're very polite and they put effort into there work!
Would recommend!"
Menchie's (Thunder Bay),5,Everything about Menchie's Thunder Bay is awesome.  The store is really clean and the staff are super friendly.  I really like the self-serve fro-yo bar   and the huge selection of toppings to make it just the way you want.  I have also been to a kids birthday party there and it was well organized by the staff and the kids had a blast.
Menchie's (Thunder Bay),5,My favorite dessert in the entire world I would recommend to anyone. There are great options for dairy free and other dietary specifics. Even during covid they are still doing amazing work.
The Brew Pub,3,"Waitress was wonderful and attentive, unfortunately the food didn't live up to the service. The ribs were dry and stuck to the bones, my chicken pasta was nothing to write home about and the cornbread was stale. All in all the Coleslaw that came as a side with the ribs was the best part of the actual meal.
Atmosphere was pleasant and again, wait staff was fantastic, too bad the food didn't measure up."
The Brew Pub,4,"14 craft taps and lots of variety in cans, plus knowledgeable staff means it's a great place to go for the beers.

I had higher hopes for the food though, it was just ok.  Brisket was dry, mac and cheese was gritty.

Games and darts to keep you occupied."
The Brew Pub,4,"The service was excellent - our server was attentive, she was helpful, she offered great suggestions and she made us feel welcomed; the atmosphere was awesome - we felt at ease and it was airy, not imposing at all. Felt great to be there!
The food was... Inconsistent. My meal was mostly excellent, my appetizer was great but my wife's meal was somewhat bland. It was like there were notes missing from each part of her meal. The food was not unpleasant but it also wasn't a smash out of the park. Maybe it was an off night and we will try again another day because the service was truly excellent."
The Brew Pub,5,5 star service by Jade on our visit today. Totally random pick of a restaurant turned into the best meal we had while visiting Thunder Bay. The tacos were excellent! Coleslaw was to die for and the Brisket & Blue sandwich was delish. Thank you Red Lion Smokehouse
The Brew Pub,4,"Food was amazing!! Service was very slow/intermittent, but they seemed understaffed the day we ate there. The servers were very apologetic, and compensated for the significant delays in food arriving which was very kind of them."
Island Spice Jerk House,5,"Trust mi. Food was amazing. I never expected top quality Jamaican food in Thunderbay. I had the stew Chicken with jerk chicken, plantain and festival. The stesm veggies and rice snd peas was done proper. The only drawback, no jerk pork is available on menu. Will definitely recommend...6 stars."
Island Spice Jerk House,4,"I had the oxtail and this is me finished it cause it’s good. Rice is yummy, I just don’t eat carbs much."
Island Spice Jerk House,5,"Food was dynamite,   the service was amazing very friendly  , the jerk chicken was one of the best I've had in along time, and the gravy was excellent..  plantains were just right ....highly recommend  you come try this place out...."
Island Spice Jerk House,4,"I ordered the Jerk chicken meal with steamed veggies and oxtail sauce. It was nice. I had it for lunch. The chicken was good. The rice portion was pretty great and sufficient. The steamed veggies were done nicely too. I didn't taste the oxtail sauce in my food so I'm pretty sure they must have forgotten to put it on it. Nevertheless, it was a decent meal."
Island Spice Jerk House,5,"So, I had delivered to myself the ""Irie Sample Feast. Options were: 4 Meats, Rice & Beans, Coleslaw & Steamed Vegetables, 4 Festivals, Roti, 2 Beef Patties. I chose: Curry Chicken, Oxtail, Curry Goat & Jerk Chicken. I wanted the Steamed Fish because it was recommended online, but I wasn't allowed. Next visit!

Curry Chicken (8.4/10). Not sure if it's the best I've had, but extremely close. No bones which I appreciated, but that makes it not authentic.

Curry Goat (8.2/10). Never had it. Would recommend it.

Oxtail (8.5/10). Had difficulty telling the difference between this and the Curry Goat embarrassingly, so I called someone. 😅 Jamaicans don't curry oxtail I was told, so then I knew the difference. It was my first time and it tastes like a fatties roast beef that melts off the bone. I see the appeal.

Jerk Chicken (7.4/10). This score isn't reflected, by the fact I didnt get steamed fish. It was good, but unspectacular. Spices didn't stsnd out and I tasted mostly pepper. Wasn't bad at all, but was expecting more.

Steamed Vegetables (7.8/10). Was surprised and I could probably eat them straight which is something I normally wouldn't say.

Coleslaw (7/10). Meh, nothing to write home about.

Beef Patties (8.8/10). I had a homemade one of these years back and wasn't into them, but this was really good. The meat was almost pasty, but really good.

Festivals (8.4/10). Kind of like strips of bannock/sasass with sugar, but not sweat enough to be a donut. Was great for dipping.

Roti (8.5/10). Never had fresh Roti, but this was really good. Reminded me of a warm giant folded thicker tortilla. Great for dipping or eating straight.

Rice & Beans (7.9/10). Most commented thing online and was good, but I felt like I could make or have better. Wasn't something I'd seek out, but I'm glad I had it.

Mango Carrot Juice (8.1/10). It's a brand. Lots of sugar in it, but I don't think it. Good and would recommend.

I actually haven't finished all the food yet at the time of this review 😅, but I felt the need to comment fast due to the sheer amount that I likely won't finish in one sitting."
Vedic Foods,5,Very nice oasis of vedic culture.  Pleasing atmosphere.
Vedic Foods,4,"A rare, cultural centre in Thunderbay, Ontario
Will let the pictures talk"
Vedic Foods,5,"Magical Kirtan with beautiful souls!
It was my first Kirtan and this experience opened my mind to khrisna consciousness.
Powerful mantra and chant."
Vedic Foods,5,Peaceful place..
Vedic Foods,5,
Sushi Station,5,"I just dropped by the light crossing，and saw this restaurant open， on Easter Monday!!! Dragon Sushi is pretty Good. Avocado is one of my favourite. asparagus is not exact the same in the menu picture. but flavor is Good.If you love Asian food, sushi.station is a Good place to goq in thunderbay, where there seems not many authentic Asian food."
Sushi Station,5,"The best all-you-can-eat Sushi in Thunder Bay, they have great service and food. Service may be a little slower during busy hours, but it's worth it!"
Sushi Station,5,Locally owned and operated either dinner service. Wonderfully open atmosphere with booth style seating as well as bench and chair seating for larger groups. Happy and courteous staff that are accommodating and friendly. There is an unending stream of food delivery drivers sending out their finely crafted and delicious foods. You can order takeout boxes or have a seat in their dining area that has a capacity of about 30 to 40 customers. A tablet ordering system is used by the client during the dining experience that has each items caloric value and description.
Sushi Station,5,"Seven of us enjoyed the superb food and service.  You use an  iPad  and order a few items at a time from the all you can eat menu, then pass to another at our table. Items arrived within a few minutes of hitting send. No stress as we consumed our present choices,  knowing we will order additional food whenever.
This made the experience for all so relaxed.
Highly recommend eating at Sushi Station.
Donna"
Sushi Station,5,"Fantastic sushi! We ordered a tray of various rolls (dragon roll, California roll, salmon rolls and more) for takeout. Not a single miss on the entire tray. Everything was delicious!  Will definitely be going back."
SilverCity Thunder Bay Cinemas,5,"I’m someone who enjoys a light and simple diet and prefers foods cooked with fewer ingredients. So this Pho Nam perfectly satisfies my palate.
The soup is extremely delicious with light but rich flavor.
The beef is also very incredibly tender
I had twice of the same pho and I definitely will be back."
SilverCity Thunder Bay Cinemas,3,"It's our 1st time here and I ordered lunch special with beef n greens and my hubby ordered special wonton soup.

My food was okay. Big portion for 14.99 and for wonton soup special.  It was okay too, could be better if they use rice noodles and have pho spoon.

The place is clean and big."
SilverCity Thunder Bay Cinemas,3,"I would do 3.5 if possible, as it wasn’t horrible.
The pho broth was pretty tasty, the only disappointment was for the price there was barely any meat. I’m used to pho being loaded especially when you’re getting a mixture of meat types.
Lots of noodles.
The spring rolls were alright, also stingy on the meat (I didn’t get a photo) but I did appreciate that they split the order in two with two dipping bowls as we split the order and meant we could “double dip” so to speak.
The place has a strange atmosphere. It’s very open, and when you walk in it seems like you’re walking into an establishment that is currently under construction. There’s an empty entry way, and you need to walk past it to get to the actual restaurant. It can give the impression it’s not open or there isn’t an active business.
Staff was friendly enough. Food arrived with a decent time.
I probably won’t return, as I’m not from the area. But it did the trick to soothe my Vietnamese cravings."
SilverCity Thunder Bay Cinemas,2,"First the good; the atmosphere seemed okay, the food didn't take too long to come out.
Now what you want to hear - the pho came with cilantro and not basil (she said they ""ran out"") and no hot peppers (good thing I brought my own).  The broth was barely passable, they were very stingy with the beef (for almost 20 bucks a bowl I felt swindled), and they don't have the proper spoons.  I know much of this sounds trivial, but it all adds up to a less than enjoyable experience.  Who has the word ""pho"" in their name and not have basil??
Also had the spring rolls, they were not terrible."
SilverCity Thunder Bay Cinemas,4,"Pretty cozy atmosphere! Service was a bit slow but it doesn't seem like there's a lot of people working, maybe 3. Very friendly staff.
When the food arrived, it was good. Good portion for price and with the pho there were lots of meat. Humble establishment, good food."
El Tres,5,This place is absolutely amazing. The staff are super knowledgeable and very friendly. The food is amazing. I have yet to try something I did not enjoy. Reasonably priced great for date night or group outings.
El Tres,5,We went for dinner there and the food was delicious! Loved the Mexican vibe and the paintings on the wall. Nick was our waiter and he was amazing & charming! We were about 12 and he did a great job explaining the meals to us and serving us! We all commented how great he was! We all enjoyed our food. I didn't get the picture of everyone's meals cos we dug in so quick so only got the picture of my meal. A note that my meal was a special as  that time so not sure it's on the regular menu.
El Tres,5,"You need to eat here. Best Mexican restaurant in town by far.

The food is amazing, the staff are incredible.

Nick was able to fit our party in on zero notice on a busy night. He explained the menu perfectly, the food came out fast, the drinks were amazing and the prices were reasonable.

I couldn't ask for a better experience. Nick, you made our night."
El Tres,5,"This place is our go to date night. We had a new waitress, she used to be a host (Julia). She was professional, friendly and attentive. She’s great and as always we had an excellent experience. The green couch is amazing will definitely be coming back to look at it but definitely will not sit on it 11/10"
El Tres,5,"MUCHO AMAZING!

Probably used that Spanish word wrong but this was very amazing - from the service to the food it was awesome!

Our server was fabulous - we saw on Instagram he won best server award in Thunder Bay this year that’s so cool but very well deserved he was excellent! Tentative, friendly, helpful, and made an excellent recommendation on the tequila!

Our food was also top notch! We only had drinks and appetizers but we will definitely be returning for meals!

Also appreciated the branding and overall look and feel of the place and even the down to the cute side plates! 👏🏼

We had such a great time here - would highly recommend!!"
Red Lion Smokehouse,3,"Waitress was wonderful and attentive, unfortunately the food didn't live up to the service. The ribs were dry and stuck to the bones, my chicken pasta was nothing to write home about and the cornbread was stale. All in all the Coleslaw that came as a side with the ribs was the best part of the actual meal.
Atmosphere was pleasant and again, wait staff was fantastic, too bad the food didn't measure up."
Red Lion Smokehouse,4,"14 craft taps and lots of variety in cans, plus knowledgeable staff means it's a great place to go for the beers.

I had higher hopes for the food though, it was just ok.  Brisket was dry, mac and cheese was gritty.

Games and darts to keep you occupied."
Red Lion Smokehouse,4,"The service was excellent - our server was attentive, she was helpful, she offered great suggestions and she made us feel welcomed; the atmosphere was awesome - we felt at ease and it was airy, not imposing at all. Felt great to be there!
The food was... Inconsistent. My meal was mostly excellent, my appetizer was great but my wife's meal was somewhat bland. It was like there were notes missing from each part of her meal. The food was not unpleasant but it also wasn't a smash out of the park. Maybe it was an off night and we will try again another day because the service was truly excellent."
Red Lion Smokehouse,5,5 star service by Jade on our visit today. Totally random pick of a restaurant turned into the best meal we had while visiting Thunder Bay. The tacos were excellent! Coleslaw was to die for and the Brisket & Blue sandwich was delish. Thank you Red Lion Smokehouse
Red Lion Smokehouse,4,"Food was amazing!! Service was very slow/intermittent, but they seemed understaffed the day we ate there. The servers were very apologetic, and compensated for the significant delays in food arriving which was very kind of them."
Tim Hortons (390-398 Cumberland St North),1,"Today I bought caramel macchiato from this Tim and I got coffee instead. I payed 17 dollars in total for the food and drinks so I went back again and asked for the caramel macchiato again. They gave me the same coffee again, I have no clue if they know how to make it. Anyway.. the worst tims in Tbay in my opinion👎"
Tim Hortons (390-398 Cumberland St North),3,I never see hairnets on employees at this location but they are super nice
Tim Hortons (390-398 Cumberland St North),4,"Great Location fast service. Got exactly what I would expect. Hot food, served fresh, very little wait time and friendly service. Will return to this location."
Tim Hortons (390-398 Cumberland St North),1,"My order was steeped tea triple triple, it tasted like hot water in a cup, my friend asked for a mocha latte but got just latte, it was a still ok, but got the same hot watered steeped tea in the afternoon. Sitting area is great for everyone and plenty parking space"
Tim Hortons (390-398 Cumberland St North),5,Your usual tim Hortons. No different from all the other tim Hortons in Ontario.service was great and quick. I usually go through drive thru when I go there. Lines aren't long and drive thru service is quick.
Swiss Chalet  (879 Fort William Rd),1,So I was at the Thunder Bay store today for my 50th birthday and sharing it with my wife she asked where do you want to go I said Swiss Chalet because I love the deep fried perogies and the chicken dinners and buns also saw the coconut cream pie which is also a favourite. Ordered the drinks and when they came I started to order to find out nope we don’t have coconut cream pie or the perogies happy birthday to me right  now I have to choose something else because now I already have my drink great. Why is there none of this at the store this is what a managers job is correct to manage food so you don’t run out
Swiss Chalet  (879 Fort William Rd),5,"Honestly the staff was great. The food was SO good, delicious and so very well cooked! we got here right after church service on Sunday & the place filled up quickly after I took the pictures. The portions were quite decent and filling too. I had the Ribs + 5 wings (which comes with a side, dinner roll, coleslaw and dipping sauce) while my husband had the Quarter chicken dinner + chalet chicken soup + slice of pie which came with a choice of dessert. He had a lemon cake which I tasted as well. We will definitely be back."
Swiss Chalet  (879 Fort William Rd),2,"The last visit they forgot our appetizer, didn’t think lightening could strike twice. But here we go again. Our appetizer was forgotten.
How many chances do we give you. Service has declined not happy
Edited April 29th.  3rd try but today was the last time I will dine at Swiss chalet. Service is horrible. If we wanted McDonald’s service we’d go to McDonald’s"
Swiss Chalet  (879 Fort William Rd),4,"Lovely place to have Sunday brunch. It seemed they were understaffed but the staff still worked with a smile on their faces. Also, the food was good"
Swiss Chalet  (879 Fort William Rd),2,"Made an online order...from the time the restaurant listed the food as ready until the time it arrived was near half an hour (literally a 15 minute drive) The food was ice cold and parts of the order missing. I phoned the restaurant and ma currently on 9 minutes on hold
seems every delivery order is crewed up from this restaurant... am questioning why I continue to allow such poor customer service...not good value for the money"
The fastlane bar and grill,5,"I met the most beautiful woman there and went out on our first date, so awesome! The regulars and staff keeps you coming back. Bring your spouse or find one there. Food is very good. Great place to stop and feel comfortable. Az from Toronto."
The fastlane bar and grill,5,"Nice menu choices, great food and cheap prices. Waitress that served us went above and beyond serving us and everyone else in a timely fashion. Definately a must goto if in the area."
The fastlane bar and grill,2,"We called for takeout, it took much longer than they told us. The place was empty except two people who had their food. The girl behind the bar was impersonal, short and unfriendly. Food was a 4 out of 10, and very small portioned. Would not recommend."
The fastlane bar and grill,3,"The Fast Lane Bar and Grill is a nice destination for watching sports, quality food and daily drink specials. Their menu offers a wide variety of delicious meals that will satisfy your hunger. You can start with a loaded plate of Nachos, or try their signature Fastlane Burger, Smoking Stampede Grilled Chicken and Fastlane Big Breakfast! They have very friendly staff. The ambiance could do with a little more light."
The fastlane bar and grill,1,Rather disappointed. Used “SkipTheDishes” (which is an AMAZING app) to order from Fastlane. It took 1.5hrs for the food to be ready (according to the app). However when we received the food it was freezing cold. Which makes me feel that the kitchen staff told the driver to wait. My partner and I were up all night sick to our stomach. Would not recommend to anyone.
Royal Aleppo Food,5,Top rank just for bringing this menu to this city. A street food gem. St. Paul street food scene throws down. Had chicken sandwich Shawarma. Hit the spot. Take the time to really read that menu.
Royal Aleppo Food,5,"This is one of my absolutely favourite places to eat. The food is amazing, the owners and staff are super friendly, it's just an amazing experience overall. Their vegetarian plate is delicious with lots of different goodies, their falafel is flavourful and the perfect blend of moist and crispy, their hummus and baba ganoush is the best I've ever had. We also love their donair, rice, stuffed vine leaves, rice pudding, baklava... we've never had anything we've disliked. Highly recommend them. We go pretty much once a week.  They also have curbside pick up (great for social distancing!) and they offer delivery now."
Royal Aleppo Food,5,"Have never been disappointed with the Shawarma Wraps from Royal Aleppo (especially the chicken shawarma wraps).
I ordered two massive boxes of Shawarma family platters which comes with your choice of chicken, donair or falafel wraps!!
Needless to say all the guests enjoy the food.
Additionally, i happened to mention that the wraps are for a birthday party and they were nice enough to include a birthday message for the birthday boy!!
Definitely recommend this local family restaurant to everyone in or visiting thunder bay"
Royal Aleppo Food,5,"In this place you will find such a great service from the ladies. The experience is very authentic, delicious food and very good prices from what you get.  Totally recommended."
Royal Aleppo Food,5,"By far the best shawarma place in Thunder Bay. Great food, prices and an amazing friendly staff! Highly recommended!"
"Subway (1072 Oliver Rd, 1)",2,"Went in, place was really slow today. As I was in yesterday for work and was busier. No additional flavours of bread available…. They also didn’t have lettuce, when I asked expecting that maybe they had run out, market shortage or what not. I was informed individual working had not prepped any and didn’t have time to prep. I believe I was the only one on there as the last two people sitting there were there for long enough to eat and be finished and said it was dead to me as I walked in. As normally it’s not like this for this location"
"Subway (1072 Oliver Rd, 1)",2,"Staff packaged up the sub before asking if I wanted to add toppings. I explained this to the woman working the till, but she did not offer to unwrap and add toppings to the sub."
"Subway (1072 Oliver Rd, 1)",2,"06/21 6:45pm Long queue. Single person working during such a busy supper time. Food quality, taste and cleanliness on point."
"Subway (1072 Oliver Rd, 1)",1,"Totally rubbish …
Staff is too rude .. she cut  our veggie sub with the same knife with which she cut Bacon just few seconds ago … Not cleaning the board or any other equipments..
when I asked every restaurant have different policies for veggie and non veggie food  .. she denied the thing and replied subway have Nothing for Veggie lovers ..  we can’t do anything ..
worst experience ever
There was no option for “Zero star “"
"Subway (1072 Oliver Rd, 1)",1,Staying at Day Inn. Decided to go get a subs. Staff was extremely rude and ignorant.  Had to ask for a bag because we were walking. She was not impressed. Not a person in store but felt like I was imposing on her.
Wild Thyme,5,"Food never let me down for the taste or price. I haven’t had all their drinks but the ones I’ve had are great. Staff are wonderful people, they always seem happy and nice. This spot definitely deserves some more attention"
Wild Thyme,5,"Ohhhhh myyyy! Had the raspberry cheesecake with white chocolate on top. This, by far, was the best cheesecake I’ve ever had… and I’m no spring chicken! Tried a couple of the 16 beers on tap. Very tasty and ice cold (had a brown ale and a blonde). My son had the rib special. Of course, I had to try some. The ribs were fall off the bone tender. Well spiced and a delicious sauce to top it off. Will definitely stop here the next time in town! Delicious!"
Wild Thyme,5,Absolutely a great business that is nice and lounge like. The bartenders care about your experience and make sure you are happy. They frequently come out with amazing unique drinks and great food. One of my new favorite places. Thankyou Wild Thyme. Keep it up!
Wild Thyme,4,"Pizza and wings were absolutely delicious! The wait was short too. The staff was friendly and lit a candle for us. However, the server didn't state the special of the day (which had I known I would have ordered it) and no non alcoholic beverages (except water) was on the menu."
Wild Thyme,5,"This is an amazing place to eat at. The staff were wonderful, the menu was packed and the atmosphere was just great. Went as part of a group and everything was just 5 stars.... I definitely recommend!!!"
McDonald's (Arthur St),5,"Quick service, food was ok. They probably have better coffee than Tim Horton."
McDonald's (Arthur St),1,"Downloaded their app and sent customer service an email asking how to unsubscribe from the thousands of emails every day for food I will never eat. Instead of replying to the email, they just deleted my account completely. Didn't let me know they were doing it either, just all of a sudden my account didn't exist and points I had were all wiped out. Won't be downloading the app again if it means a bunch of emails I don't want and that's extremely poor customer ""service"" in my opinion. If I could rate 0 stars I would have"
McDonald's (Arthur St),3,Typical fast food. Fries are always either cold or as hot as the sun. Drive-through always tells you to pull over and they eventually bring the food to your car. Pleasant service.
McDonald's (Arthur St),1,Old lady does not like kids. Will not go here again due to her ignorance towards my son. 3 year olds get excited when they come here and she continues to have ignorant remarks towards children. Not the first time I have seen this.
McDonald's (Arthur St),1,"So this is the third time in the past fee months that my orders have been so messed up. I could not understand the girl at the drive through, it's unfortunate but the accent was too thick. I got my order and it wasn't placed properly so I had to go inside and it still ain't placed properly because the guy at the till had minimal communication in English. Not a pleasant experience to start the day. Highly would not recommend."
Boston Pizza (Thunder Bay),5,This place has great pizza loved it. I recommend the cheesy bread
